uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
P67187	reviewed	Y1738_STRR6	Probable transcriptional regulatory protein spr1738	spr1738	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359330.1; NC_003098.1.;WP_000532876.1; NC_003098.1.;	spr:spr1738	238	spr1738	NA	GO:0003677; GO:0005829; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	cytoplasm
P67294	reviewed	Y1697_STRR6	UPF0154 protein spr1697	spr1697	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359289.1; NC_003098.1.;WP_000364990.1; NC_003098.1.;	spr:spr1697	82	spr1697	NA	GO:0005886	NA	unknown
P67362	reviewed	Y1261_STRR6	UPF0223 protein spr1261	spr1261	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358854.1; NC_003098.1.;WP_001041974.1; NC_003098.1.;	spr:spr1261	92	spr1261	NA	NA	NA	unknown
Q7CRA7	unreviewed	Q7CRA7_STRR6	CBS domain-containing protein	spr1693	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359285.1; NC_003098.1.;WP_000560725.1; NC_003098.1.;	spr:spr1693	153	spr1693	NA	NA	NA	unknown
Q7CRB4	unreviewed	Q7CRB4_STRR6	Bacteriocin-like peptide, double glycine cleavage type	ip spr0465	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358059.1; NC_003098.1.;WP_000358817.1; NC_003098.1.;	spr:spr0465	51	spr0465	NA	GO:0005186; GO:0030420	establishment of competence for transformation [GO:0030420]	unknown
Q7CRB5	unreviewed	Q7CRB5_STRR6	Histidine kinase (EC 2.7.3.-)	hk13 spr0464	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358058.1; NC_003098.1.;WP_001017622.1; NC_003098.1.;	spr:spr0464	446	spr0464	NA	GO:0016020; GO:0016301; GO:0016310; GO:0042802	phosphorylation [GO:0016310]	unknown
Q7CRB6	unreviewed	Q7CRB6_STRR6	Response regulator	rr13 spr0463	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358057.1; NC_003098.1.;WP_001219139.1; NC_003098.1.;	spr:spr0463	245	spr0463	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
Q7CRB9	unreviewed	Q7CRB9_STRR6	V8-like Glu-specific endopeptidase	spr0348	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	WP_001819829.1; NC_003098.1.;	spr:spr0348	64	spr0348	NA	NA	NA	unknown
Q7ZAK2	unreviewed	Q7ZAK2_STRR6	DNA-directed RNA polymerase subunit beta	epuA spr1780	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359372.1; NC_003098.1.;	spr:spr1780	68	spr1780	NA	NA	NA	unknown
Q7ZAK3	reviewed	CINA_STRR6	Putative competence-damage inducible protein	cinA spr1758	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359350.1; NC_003098.1.;WP_000642700.1; NC_003098.1.;	spr:spr1758	418	spr1758	NA	NA	NA	unknown
Q7ZAK4	unreviewed	Q7ZAK4_STRR6	Autolysin (N-acetylmuramoyl-L-alanine amidase) (EC 3.5.1.28)	lytA spr1754	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359346.1; NC_003098.1.;WP_000405235.1; NC_003098.1.;	spr:spr1754	318	spr1754	NA	GO:0008745; GO:0009253	peptidoglycan catabolic process [GO:0009253]	unknown
Q8CLX6	unreviewed	Q8CLX6_STRR6	Conserved hypothetical integral membrane protein	spr1959	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359550.1; NC_003098.1.;WP_001290378.1; NC_003098.1.;	spr:spr1959	503	spr1959	NA	GO:0005886	NA	unknown
Q8CM18	unreviewed	Q8CM18_STRR6	Competence-specific global transcription modulator	comX1 comX2 spr0013 spr1819	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357607.1; NC_003098.1.;NP_359411.1; NC_003098.1.;WP_000588897.1; NC_003098.1.;	spr:spr0013	159	spr0013 spr1819	NA	GO:0003700; GO:0006352	DNA-templated transcription initiation [GO:0006352]	unknown
Q8CM31	unreviewed	Q8CM31_STRR6	Degenerate transposase (Orf2)	spr1008 spr1676	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1008	172	spr1008 spr1676	NA	NA	NA	unknown
Q8CM37	unreviewed	Q8CM37_STRR6	Transposase	spr0014 spr1828	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357608.1; NC_003098.1.;NP_359420.1; NC_003098.1.;	spr:spr0014	115	spr0014 spr1828	NA	NA	NA	unknown
Q8CM57	unreviewed	Q8CM57_STRR6	Degenerate transposase (Orf2)	spr0753 spr1340	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr0753	122	spr0753 spr1340	NA	NA	NA	unknown
Q8CMJ8	unreviewed	Q8CMJ8_STRR6	N-acetylneuraminate lyase subunit, truncation	spr1187 spr1521	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1187	31	spr1187 spr1521	NA	GO:0016829	NA	unknown
Q8CWN0	unreviewed	Q8CWN0_STRR6	Involved in transformation (Competence for DNA uptake)	comFC spr2012	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359603.1; NC_003098.1.;WP_000649974.1; NC_003098.1.;	spr:spr2012	220	spr2012	NA	NA	NA	unknown
Q8CWN1	unreviewed	Q8CWN1_STRR6	ABC transporter membrane-spanning permease-Zinc (Zn2+) transport	adcB spr1976	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359567.1; NC_003098.1.;	spr:spr1976	278	spr1976	NA	GO:0005886; GO:0010043; GO:0043190; GO:0055085	response to zinc ion [GO:0010043]; transmembrane transport [GO:0055085]	inner membrane
Q8CWP0	unreviewed	Q8CWP0_STRR6	Degenerate transposase (Fusion of orf1 and orf2)	spr1721	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359313.1; NC_003098.1.;WP_000436473.1; NC_003098.1.;	spr:spr1721	409	spr1721	NA	NA	NA	unknown
Q8CWP1	unreviewed	Q8CWP1_STRR6	Degenerate transposase (Fusion of orf1 and orf2)	spr1716	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1716	145	spr1716	NA	NA	NA	unknown
Q8CWP2	unreviewed	Q8CWP2_STRR6	MSM (Multiple sugar metabolism) operon regulatory protein	msmR spr1714	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359306.1; NC_003098.1.;WP_000959952.1; NC_003098.1.;	spr:spr1714	286	spr1714	NA	GO:0003700; GO:0043565	NA	unknown
Q8CWP5	unreviewed	Q8CWP5_STRR6	Anthranilate synthase component II (Glutamine amido-transferase) (EC 4.1.3.27)	trpG spr1636	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359228.1; NC_003098.1.;WP_000601926.1; NC_003098.1.;	spr:spr1636	188	spr1636	NA	GO:0000162; GO:0004049; GO:0005829; GO:0006541	glutamine metabolic process [GO:0006541]; tryptophan biosynthetic process [GO:0000162]	unknown
Q8CWP6	unreviewed	Q8CWP6_STRR6	Chromosome replication initiation protein/membrane attachment protein, Putative	dnaB spr1556	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359149.1; NC_003098.1.;WP_000802398.1; NC_003098.1.;	spr:spr1556	389	spr1556	NA	NA	NA	unknown
Q8CWP7	unreviewed	Q8CWP7_STRR6	Primosome component (Helicase loader)	dnaI spr1555	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359148.1; NC_003098.1.;WP_000446519.1; NC_003098.1.;	spr:spr1555	298	spr1555	NA	GO:0005524; GO:0006260	DNA replication [GO:0006260]	unknown
Q8CWQ2	unreviewed	Q8CWQ2_STRR6	Major facilitator:Oxalate:Formate Antiporter	oxlT spr1441	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359034.1; NC_003098.1.;WP_000841575.1; NC_003098.1.;	spr:spr1441	408	spr1441	NA	GO:0005886; GO:0022857	NA	inner membrane
Q8CWQ6	unreviewed	Q8CWQ6_STRR6	tRNA (Guanosine-2'-O-)-methyltransferase, TrmH family (EC 2.1.1.34)	trmH spr1311	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358904.1; NC_003098.1.;	spr:spr1311	253	spr1311	NA	GO:0003723; GO:0005829; GO:0008173; GO:0070039; GO:0141100	NA	unknown
Q8CWQ8	unreviewed	Q8CWQ8_STRR6	Protease II (Oligopeptidase B) (EC 3.4.21.83)	ptrB spr1204	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358797.1; NC_003098.1.;WP_001076598.1; NC_003098.1.;	spr:spr1204	646	spr1204	NA	GO:0004252; GO:0005856; GO:0006508	proteolysis [GO:0006508]	unknown
Q8CWR1	unreviewed	Q8CWR1_STRR6	LicD Protein	licD2 spr1152	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358745.1; NC_003098.1.;WP_001199652.1; NC_003098.1.;	spr:spr1152	269	spr1152	NA	GO:0009100	glycoprotein metabolic process [GO:0009100]	unknown
Q8CWR4	unreviewed	Q8CWR4_STRR6	Histidine Motif-Containing protein	phpA spr1060	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358654.1; NC_003098.1.;	spr:spr1060	855	spr1060	NA	NA	NA	unknown
Q8CWR7	unreviewed	Q8CWR7_STRR6	Cationic amino acid transporter-APC Superfamily	yfnA spr0905	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358499.1; NC_003098.1.;	spr:spr0905	467	spr0905	NA	GO:0000064; GO:0005886; GO:0006865; GO:0015171; GO:0015189; GO:0097638	amino acid transport [GO:0006865]; L-arginine import across plasma membrane [GO:0097638]	unknown
Q8CWS3	unreviewed	Q8CWS3_STRR6	3-Ketoacyl-ACP reductase (EC 1.1.1.100)	fabG spr0701	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358295.1; NC_003098.1.;WP_000167117.1; NC_003098.1.;	spr:spr0701	232	spr0701	NA	GO:0004316; GO:0016491	NA	unknown
Q8CWT0	unreviewed	Q8CWT0_STRR6	ABC transporter substrate-binding protein-glutamine transport/Major cell binding factor	ABC-SBP spr0545	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358139.1; NC_003098.1.;	spr:spr0545	271	spr0545	NA	NA	NA	unknown
Q8CWT1	unreviewed	Q8CWT1_STRR6	ABC transporter substrate-binding protein-glutamine transport/Major cell binding factor	glnH spr0534	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_358128.1; NC_003098.1.;WP_000726170.1; NC_003098.1.;	spr:spr0534	264	spr0534	NA	GO:0030288	NA	unknown
Q8CWT5	unreviewed	Q8CWT5_STRR6	The type 2 capsule locus of Streptococcus pneumoniae (EC 5.1.3.13)	cps2M spr0321	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357915.1; NC_003098.1.;WP_000131446.1; NC_003098.1.;	spr:spr0321	197	spr0321	NA	GO:0005829; GO:0008830; GO:0019305; GO:0045226	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]	unknown
Q8CWT7	unreviewed	Q8CWT7_STRR6	The type 2 capsule locus of Streptococcus pneumoniae	cps2P spr0319	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357913.1; NC_003098.1.;WP_001819836.1; NC_003098.1.;	spr:spr0319	201	spr0319	NA	GO:0005829; GO:0008767; GO:0050660	NA	unknown
Q8CWT9	unreviewed	Q8CWT9_STRR6	The type 2 capsule locus of Streptococcus pneumoniae	cps2J spr0317	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357911.1; NC_003098.1.;WP_000091276.1; NC_003098.1.;	spr:spr0317	469	spr0317	NA	GO:0005886	NA	unknown
Q8CWU0	unreviewed	Q8CWU0_STRR6	The type 2 capsule locus of Streptococcus pneumoniae	cps2I spr0316	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357910.1; NC_003098.1.;WP_000167408.1; NC_003098.1.;	spr:spr0316	385	spr0316	NA	GO:0009247; GO:0016757; GO:0046506; GO:0046510	glycolipid biosynthetic process [GO:0009247]; sulfolipid biosynthetic process [GO:0046506]	unknown
Q8CWU1	unreviewed	Q8CWU1_STRR6	The type 2 capsule locus of Streptococcus pneumoniae	cps2H spr0315	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357909.1; NC_003098.1.;	spr:spr0315	344	spr0315	NA	GO:0016020	NA	unknown
Q8CWU2	unreviewed	Q8CWU2_STRR6	The type 2 capsule locus of Streptococcus pneumoniae	cps2A spr0314	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357908.1; NC_003098.1.;	spr:spr0314	320	spr0314	NA	GO:0006260; GO:0016020	DNA replication [GO:0006260]	unknown
Q8CWV9	unreviewed	Q8CWV9_STRR6	3-Methyladenine DNA glycosylase I, constitutive (EC 3.2.2.20)	tag spr0166	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_357760.1; NC_003098.1.;WP_000166586.1; NC_003098.1.;	spr:spr0166	187	spr0166	NA	GO:0006284; GO:0008725	base-excision repair [GO:0006284]	unknown
Q8CY59	unreviewed	Q8CY59_STRR6	Mga helix-turn-helix domain-containing protein	spr1992	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359583.1; NC_003098.1.;WP_000280551.1; NC_003098.1.;	spr:spr1992	475	spr1992	NA	NA	NA	unknown
Q8CY60	unreviewed	Q8CY60_STRR6	Uncharacterized protein	spr1987	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359578.1; NC_003098.1.;WP_001127306.1; NC_003098.1.;	spr:spr1987	67	spr1987	NA	NA	NA	unknown
Q8CY61	unreviewed	Q8CY61_STRR6	Uncharacterized protein	spr1986	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359577.1; NC_003098.1.;WP_001856324.1; NC_003098.1.;	spr:spr1986	195	spr1986	NA	NA	NA	unknown
Q8CY63	unreviewed	Q8CY63_STRR6	Peptidase M26 C-terminal domain-containing protein	spr1961	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359552.1; NC_003098.1.;WP_000501061.1; NC_003098.1.;	spr:spr1961	96	spr1961	NA	GO:0004222; GO:0005576; GO:0008270	NA	unknown
Q8CY64	unreviewed	Q8CY64_STRR6	F5/8 type C domain-containing protein	spr1954	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359545.1; NC_003098.1.;	spr:spr1954	583	spr1954	NA	GO:0004560; GO:0005764; GO:0006004; GO:0016139	fucose metabolic process [GO:0006004]; glycoside catabolic process [GO:0016139]	unknown
Q8CY65	unreviewed	Q8CY65_STRR6	Glycosyl hydrolase family 20 (GH20) protein	spr1949	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359540.1; NC_003098.1.;WP_000251419.1; NC_003098.1.;	spr:spr1949	626	spr1949	NA	GO:0015929	NA	unknown
Q8CY66	unreviewed	Q8CY66_STRR6	Uncharacterized protein	spr1948	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1948	108	spr1948	NA	NA	NA	unknown
Q8CY67	unreviewed	Q8CY67_STRR6	PTS ascorbate transporter subunit IIC	spr1942	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359533.1; NC_003098.1.;WP_000796544.1; NC_003098.1.;	spr:spr1942	66	spr1942	NA	GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q8CY68	unreviewed	Q8CY68_STRR6	Band 7 domain-containing protein	spr1941	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359532.1; NC_003098.1.;WP_000136824.1; NC_003098.1.;	spr:spr1941	335	spr1941	NA	GO:0016020	NA	unknown
Q8CY69	unreviewed	Q8CY69_STRR6	PTS EIIB type-2 domain-containing protein	spr1939	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359530.1; NC_003098.1.;WP_000912476.1; NC_003098.1.;	spr:spr1939	94	spr1939	NA	GO:0008982; GO:0009401	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
Q8CY70	unreviewed	Q8CY70_STRR6	Aspartyl-tRNA synthetase	spr1930	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359521.1; NC_003098.1.;WP_000565867.1; NC_003098.1.;	spr:spr1930	154	spr1930	NA	GO:0016020	NA	unknown
Q8CY71	unreviewed	Q8CY71_STRR6	Uncharacterized protein	spr1928	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359519.1; NC_003098.1.;	spr:spr1928	66	spr1928	NA	GO:0016020	NA	unknown
Q8CY72	unreviewed	Q8CY72_STRR6	DUF3169 family protein	spr1927	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359518.1; NC_003098.1.;	spr:spr1927	246	spr1927	NA	GO:0016020	NA	unknown
Q8CY73	unreviewed	Q8CY73_STRR6	Caax amino protease family protein	spr1926	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359517.1; NC_003098.1.;WP_000771241.1; NC_003098.1.;	spr:spr1926	213	spr1926	NA	GO:0004222; GO:0016020; GO:0071586	CAAX-box protein processing [GO:0071586]	unknown
Q8CY74	unreviewed	Q8CY74_STRR6	Excreted peptide	spr1925	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359516.1; NC_003098.1.;WP_000832180.1; NC_003098.1.;	spr:spr1925	76	spr1925	NA	GO:0016020	NA	unknown
Q8CY75	unreviewed	Q8CY75_STRR6	Uncharacterized protein	spr1915	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359506.1; NC_003098.1.;WP_001037920.1; NC_003098.1.;	spr:spr1915	190	spr1915	NA	NA	NA	unknown
Q8CY76	unreviewed	Q8CY76_STRR6	Uncharacterized protein	spr1914	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359505.1; NC_003098.1.;WP_000915304.1; NC_003098.1.;	spr:spr1914	68	spr1914	NA	GO:0016020	NA	unknown
Q8CY77	unreviewed	Q8CY77_STRR6	YtxH domain-containing protein	spr1912	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359503.1; NC_003098.1.;	spr:spr1912	103	spr1912	NA	NA	NA	unknown
Q8CY78	unreviewed	Q8CY78_STRR6	HTH cro/C1-type domain-containing protein	spr1901	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359492.1; NC_003098.1.;	spr:spr1901	172	spr1901	NA	GO:0003677	NA	unknown
Q8CY79	unreviewed	Q8CY79_STRR6	Uncharacterized protein	spr1883	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359474.1; NC_003098.1.;WP_000400702.1; NC_003098.1.;	spr:spr1883	59	spr1883	NA	NA	NA	unknown
Q8CY80	unreviewed	Q8CY80_STRR6	Gamma-glutamylcysteine synthetase	spr1879	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359470.1; NC_003098.1.;WP_001277916.1; NC_003098.1.;	spr:spr1879	425	spr1879	NA	GO:0004357; GO:0006750	glutathione biosynthetic process [GO:0006750]	unknown
Q8CY81	unreviewed	Q8CY81_STRR6	Haloacid dehalogenase-like hydrolase	spr1876	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359467.1; NC_003098.1.;WP_001172823.1; NC_003098.1.;	spr:spr1876	206	spr1876	NA	GO:0005829; GO:0006281; GO:0008967; GO:0016311	dephosphorylation [GO:0016311]; DNA repair [GO:0006281]	unknown
Q8CY82	unreviewed	Q8CY82_STRR6	Integral membrane protein	spr1870	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359461.1; NC_003098.1.;WP_001108864.1; NC_003098.1.;	spr:spr1870	285	spr1870	NA	GO:0016020	NA	unknown
Q8CY83	unreviewed	Q8CY83_STRR6	Acyltransferase 3 domain-containing protein	spr1868	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359459.1; NC_003098.1.;WP_001220853.1; NC_003098.1.;	spr:spr1868	605	spr1868	NA	GO:0005886; GO:0009103; GO:0016020; GO:0016747	lipopolysaccharide biosynthetic process [GO:0009103]	inner membrane
Q8CY85	unreviewed	Q8CY85_STRR6	Methyltransferase small domain superfamily	spr1857	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1857	60	spr1857	NA	NA	NA	unknown
Q8CY86	unreviewed	Q8CY86_STRR6	Methyltransferase domain-containing protein	spr1856	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1856	126	spr1856	NA	NA	NA	unknown
Q8CY88	unreviewed	Q8CY88_STRR6	Sakacin A production response regulator	spr1850	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359442.1; NC_003098.1.;WP_000932644.1; NC_003098.1.;	spr:spr1850	207	spr1850	NA	NA	NA	unknown
Q8CY89	unreviewed	Q8CY89_STRR6	Morn motif family protein	spr1838	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359430.1; NC_003098.1.;WP_000429499.1; NC_003098.1.;	spr:spr1838	136	spr1838	NA	GO:0005829; GO:0016020	NA	unknown
Q8CY90	unreviewed	Q8CY90_STRR6	Nucleotide-binding protein	spr1831	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359423.1; NC_003098.1.;WP_000676514.1; NC_003098.1.;	spr:spr1831	64	spr1831	NA	NA	NA	unknown
Q8CY91	unreviewed	Q8CY91_STRR6	Alanine aminotransferase	spr1818	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359410.1; NC_003098.1.;WP_000503437.1; NC_003098.1.;	spr:spr1818	68	spr1818	NA	GO:0016020	NA	unknown
Q8CY92	unreviewed	Q8CY92_STRR6	Uncharacterized protein	spr1809	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359401.1; NC_003098.1.;	spr:spr1809	102	spr1809	NA	GO:0016020	NA	unknown
Q8CY93	unreviewed	Q8CY93_STRR6	Gram-positive cocci surface proteins LPxTG domain-containing protein	spr1806	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359398.1; NC_003098.1.;	spr:spr1806	221	spr1806	NA	GO:0016020	NA	unknown
Q8CY94	unreviewed	Q8CY94_STRR6	50S ribosomal protein L34	spr1800	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359392.1; NC_003098.1.;	spr:spr1800	104	spr1800	NA	NA	NA	unknown
Q8CY95	unreviewed	Q8CY95_STRR6	Uncharacterized protein	spr1786	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1786	53	spr1786	NA	NA	NA	unknown
Q8CY96	unreviewed	Q8CY96_STRR6	Uncharacterized protein	spr1774	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1774	53	spr1774	NA	NA	NA	unknown
Q8CY97	unreviewed	Q8CY97_STRR6	Bacteriocin-associated integral membrane protein	spr1772	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359364.1; NC_003098.1.;WP_000078816.1; NC_003098.1.;	spr:spr1772	255	spr1772	NA	GO:0016020	NA	unknown
Q8CY98	unreviewed	Q8CY98_STRR6	Peptidase M50 domain-containing protein	spr1769	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359361.1; NC_003098.1.;WP_000912954.1; NC_003098.1.;	spr:spr1769	309	spr1769	NA	GO:0006508; GO:0016020	proteolysis [GO:0006508]	unknown
Q8CY99	unreviewed	Q8CY99_STRR6	Type 2 lantibiotic, SP_1948 family	spr1766	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359358.1; NC_003098.1.;WP_000786759.1; NC_003098.1.;	spr:spr1766	62	spr1766	NA	GO:0050830	defense response to Gram-positive bacterium [GO:0050830]	unknown
Q8CYA0	unreviewed	Q8CYA0_STRR6	Type 2 lantibiotic	spr1765	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359357.1; NC_003098.1.;WP_000181087.1; NC_003098.1.;	spr:spr1765	74	spr1765	NA	GO:0050830	defense response to Gram-positive bacterium [GO:0050830]	unknown
Q8CYA1	unreviewed	Q8CYA1_STRR6	Secreted protein	spr1764	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359356.1; NC_003098.1.;WP_001227862.1; NC_003098.1.;	spr:spr1764	56	spr1764	NA	NA	NA	unknown
Q8CYA2	unreviewed	Q8CYA2_STRR6	Lipoprotein	spr1762	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359354.1; NC_003098.1.;WP_000839908.1; NC_003098.1.;	spr:spr1762	206	spr1762	NA	GO:0016020	NA	unknown
Q8CYA3	unreviewed	Q8CYA3_STRR6	Uncharacterized protein	spr1755	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NA	spr:spr1755	20	spr1755	NA	NA	NA	unknown
Q8CYA4	unreviewed	Q8CYA4_STRR6	HTH cro/C1-type domain-containing protein	spr1753	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359345.1; NC_003098.1.;WP_000289349.1; NC_003098.1.;	spr:spr1753	57	spr1753	NA	GO:0003677	NA	unknown
Q8CYA5	unreviewed	Q8CYA5_STRR6	Zinc metallopeptidase	spr1752	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359344.1; NC_003098.1.;	spr:spr1752	80	spr1752	NA	NA	NA	unknown
Q8CYA6	unreviewed	Q8CYA6_STRR6	Zinc metallopeptidase	spr1751	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359343.1; NC_003098.1.;WP_000749822.1; NC_003098.1.;	spr:spr1751	119	spr1751	NA	NA	NA	unknown
Q8CYA7	unreviewed	Q8CYA7_STRR6	PIN domain-containing protein	spr1750	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	WP_000204065.1; NC_003098.1.;	spr:spr1750	141	spr1750	NA	NA	NA	unknown
Q8CYA8	unreviewed	Q8CYA8_STRR6	Uncharacterized protein	spr1749	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359341.1; NC_003098.1.;WP_001101210.1; NC_003098.1.;	spr:spr1749	264	spr1749	NA	NA	NA	unknown
Q8CYA9	unreviewed	Q8CYA9_STRR6	Uncharacterized protein	spr1748	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359340.1; NC_003098.1.;WP_000890144.1; NC_003098.1.;	spr:spr1748	65	spr1748	NA	NA	NA	unknown
Q8CYB0	unreviewed	Q8CYB0_STRR6	Nucleotidyl transferase AbiEii/AbiGii toxin family protein	spr1747	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359339.1; NC_003098.1.;	spr:spr1747	184	spr1747	NA	NA	NA	unknown
Q8CYB1	unreviewed	Q8CYB1_STRR6	Uncharacterized protein	spr1746	Streptococcus pneumoniae ATCC BAA-255 / R6	171101	NP_359338.1; NC_003098.1.;WP_001209210.1; NC_003098.1.;	spr:spr1746	86	spr1746	NA	NA	NA	unknown
