Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
Q88CS8	unreviewed	Q88CS8_PSEPK	DUF3392 domain-containing protein	PP_5102	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	108	PP_5102	NA	GO:0016020	NA
Q88CT1	unreviewed	Q88CT1_PSEPK	DUF4426 domain-containing protein	PP_5099	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	144	PP_5099	NA	NA	NA
Q88CT2	unreviewed	Q88CT2_PSEPK	Methionine biosynthesis protein MetW	metW PP_5098	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	212	PP_5098	NA	GO:0008168	NA
Q88CT4	unreviewed	Q88CT4_PSEPK	Factor involved in shape determination	PP_5096	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	196	PP_5096	NA	GO:0016020	NA
Q88CT6	unreviewed	Q88CT6_PSEPK	Pyridoxal phosphate homeostasis protein (PLP homeostasis protein)	PP_5094	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	228	PP_5094	NA	GO:0030170	NA
Q88CT7	unreviewed	Q88CT7_PSEPK	Twitching motility protein	pilT PP_5093	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	336	PP_5093	NA	GO:0005524; GO:0016887	NA
Q88CT8	unreviewed	Q88CT8_PSEPK	Exported NLP/P60 protein	PP_5092	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	207	PP_5092	NA	NA	NA
Q88CT9	unreviewed	Q88CT9_PSEPK	TM2 domain-containing protein	PP_5091	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	139	PP_5091	NA	GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88CU0	unreviewed	Q88CU0_PSEPK	Cell division protein	PP_5090	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	232	PP_5090	NA	GO:0016020; GO:0042834; GO:0051301	NA
Q88CU4	unreviewed	Q88CU4_PSEPK	Nuclease (SNase domain protein) (EC 3.1.-.-)	PP_5086	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	255	PP_5086	NA	GO:0003676; GO:0004518	NA
Q88CU7	unreviewed	Q88CU7_PSEPK	Type IV pili biogenesis protein PilM	PP_5083	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	293	PP_5083	NA	NA	NA
Q88CU8	unreviewed	Q88CU8_PSEPK	Type IV pili biogenesis protein PilN	pilN PP_5082	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	178	PP_5082	NA	GO:0043107; GO:0043683	NA
Q88CU9	unreviewed	Q88CU9_PSEPK	Type IV pili biogenesis protein	PP_5081	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	338	PP_5081	NA	GO:0016020; GO:0043107; GO:0043683	NA
Q88CV0	unreviewed	Q88CV0_PSEPK	Type 4 pili biogenesis protein	pilQ PP_5080	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	412	PP_5080	NA	GO:0009279; GO:0009306	SUBCELLULAR LOCATION: Cell outer membrane {ECO:0000256|ARBA:ARBA00004442, ECO:0000256|RuleBase:RU004004}. Membrane {ECO:0000256|ARBA:ARBA00004370}.
Q88CV3	unreviewed	Q88CV3_PSEPK	SPOR domain-containing protein	PP_5077	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	529	PP_5077	NA	GO:0016887; GO:0042834	NA
Q88CV5	unreviewed	Q88CV5_PSEPK	Glutamate synthase (NADPH) beta subunit (EC 1.4.1.13)	gltD PP_5075	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	472	PP_5075	NA	GO:0004355; GO:0051539	NA
Q88CV7	unreviewed	Q88CV7_PSEPK	Bacterial OB-fold domain-containing protein	PP_5073	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	135	PP_5073	NA	NA	NA
Q88CV8	unreviewed	Q88CV8_PSEPK	Efflux transporter	ynfM PP_5072	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	425	PP_5072	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88CV9	unreviewed	Q88CV9_PSEPK	DNA-binding transcriptional regulator	ynfL PP_5071	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	299	PP_5071	NA	GO:0003677; GO:0003700; GO:0032993	NA
Q88CW0	unreviewed	Q88CW0_PSEPK	ParA family protein	PP_5070	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	257	PP_5070	NA	NA	NA
Q88CW1	unreviewed	Q88CW1_PSEPK	Thioredoxin 2	trxC PP_5069	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	144	PP_5069	NA	GO:0005829; GO:0015035	NA
Q88CW5	unreviewed	Q88CW5_PSEPK	Dermonecrotic toxin N-terminal domain-containing protein	PP_5065	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	716	PP_5065	NA	GO:0016020	NA
Q88CW9	unreviewed	Q88CW9_PSEPK	Choline transporter	betT-I PP_5061	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	667	PP_5061	NA	GO:0005886; GO:0022857; GO:0071705	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88CX0	unreviewed	Q88CX0_PSEPK	Dermonecrotic toxin N-terminal domain-containing protein	PP_5060	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1571	PP_5060	NA	NA	NA
Q88CX1	unreviewed	Q88CX1_PSEPK	Divergent polysaccharide deacetylase family protein	PP_5059	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	255	PP_5059	NA	GO:0005975	NA
Q88CX3	unreviewed	Q88CX3_PSEPK	Peptidase, M23/M37 family	PP_5057	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	438	PP_5057	NA	GO:0000920; GO:0004222	NA
Q88CX5	unreviewed	Q88CX5_PSEPK	Sulfurtransferase	PP_5055	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	137	PP_5055	NA	GO:0016020	NA
Q88CX9	unreviewed	Q88CX9_PSEPK	Uncharacterized protein	PP_5051	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	145	PP_5051	NA	GO:0016020	NA
Q88CY6	unreviewed	Q88CY6_PSEPK	PhoPQ-activated pathogenicity-related protein	PP_5043	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	473	PP_5043	NA	NA	NA
Q88CY7	unreviewed	Q88CY7_PSEPK	Fe-S-oxidoreductase	PP_5042	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	140	PP_5042	NA	NA	NA
Q88CZ0	unreviewed	Q88CZ0_PSEPK	DUF924 domain-containing protein	PP_5039	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	198	PP_5039	NA	NA	NA
Q88CZ1	unreviewed	Q88CZ1_PSEPK	Lipoprotein SmpA/OmlA domain-containing protein	PP_5038	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	84	PP_5038	NA	GO:0019867	NA
Q88CZ3	unreviewed	Q88CZ3_PSEPK	Probable formiminoglutamate deiminase (EC 3.5.3.13)	hutF PP_5036	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	454	PP_5036	NA	GO:0005829; GO:0019239; GO:0050416	NA
Q88CZ4	unreviewed	Q88CZ4_PSEPK	Histidine utilization repressor	hutC PP_5035	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	248	PP_5035	NA	GO:0003677; GO:0003700; GO:0006547; GO:0045892	NA
Q88CZ5	unreviewed	Q88CZ5_PSEPK	Uncharacterized 21.2 kDa protein in hutC 3'region	PP_5034	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	190	PP_5034	NA	NA	NA
Q88D00	unreviewed	Q88D00_PSEPK	N-formylglutamate deformylase (EC 3.5.1.68)	hutG PP_5029	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	267	PP_5029	NA	GO:0050129	NA
Q88D05	unreviewed	Q88D05_PSEPK	Amino acid ABC transporter, periplasmic amino acid-binding protein	PP_5024	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	266	PP_5024	NA	GO:0015276; GO:0016020	NA
Q88D06	unreviewed	Q88D06_PSEPK	Amino acid ABC transporter, permease protein	PP_5023	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	320	PP_5023	NA	GO:0006865; GO:0022857; GO:0043190	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D07	unreviewed	Q88D07_PSEPK	Glutamine transport ATP-binding protein GlnQ (EC 3.6.3.-)	glnQ PP_5022	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	244	PP_5022	NA	GO:0005524; GO:0005886; GO:0015424; GO:0016887	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004170}; Peripheral membrane protein {ECO:0000256|ARBA:ARBA00004170}.
Q88D08	unreviewed	Q88D08_PSEPK	Methyl-accepting chemotaxis transducer	PP_5021	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	647	PP_5021	NA	GO:0004888; GO:0006935; GO:0007165; GO:0016020	NA
Q88D18	unreviewed	Q88D18_PSEPK	Polyhydroxyalkanoic acid system protein	PP_5010	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	111	PP_5010	NA	NA	NA
Q88D19	unreviewed	Q88D19_PSEPK	Uncharacterized protein	PP_5009	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	1586	PP_5009	NA	NA	NA
Q88D20	unreviewed	Q88D20_PSEPK	Poly granule-associated protein	PP_5008	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	139	PP_5008	NA	NA	NA
Q88D21	unreviewed	Q88D21_PSEPK	Polyhydroxyalkanoate granule-associated protein GA2	PP_5007	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	261	PP_5007	NA	NA	NA
Q88D22	unreviewed	Q88D22_PSEPK	Transcriptional regulator, TetR family	PP_5006	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	204	PP_5006	NA	GO:0000976; GO:0003700	NA
Q88D23	unreviewed	Q88D23_PSEPK	Poly(3-hydroxyalkanoate) polymerase 2 (EC 2.3.1.-)	phaC-II PP_5005	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	560	PP_5005	NA	GO:0016746; GO:0042619	NA
Q88D24	unreviewed	Q88D24_PSEPK	Poly(3-hydroxyalkanoate) depolymerase (EC 3.1.1.-)	phaB PP_5004	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	283	PP_5004	NA	GO:0004806; GO:0046503	NA
Q88D25	unreviewed	Q88D25_PSEPK	Poly(3-hydroxyalkanoate) polymerase 1 (EC 2.3.1.-)	phaA PP_5003	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	559	PP_5003	NA	GO:0016746; GO:0042619	NA
Q88D26	unreviewed	Q88D26_PSEPK	Gamma-butyrobetaine hydroxylase-like N-terminal domain-containing protein	PP_5002	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	125	PP_5002	NA	GO:0046872	NA
Q88D29	unreviewed	Q88D29_PSEPK	Dihydroorotase-like protein (EC 3.5.2.3)	pyrC' PP_4999	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	423	PP_4999	NA	GO:0004038; GO:0004151; GO:0005737; GO:0006145; GO:0006221; GO:0046872	NA
Q88D31	unreviewed	Q88D31_PSEPK	Pyrimidine operon regulatory protein/uracil phosphoribosyltransferase (EC 2.4.2.9)	pyrR PP_4997	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	172	PP_4997	NA	GO:0004845	NA
Q88D33	reviewed	Y4995_PSEPK	UPF0301 protein PP_4995	PP_4995	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	189	PP_4995	NA	GO:0005829	NA
Q88D36	unreviewed	Q88D36_PSEPK	Protein PilG	pilG PP_4992	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	133	PP_4992	NA	GO:0000160	NA
Q88D37	unreviewed	Q88D37_PSEPK	Protein PilH	pilH PP_4991	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	121	PP_4991	NA	GO:0000160	NA
Q88D38	unreviewed	Q88D38_PSEPK	Protein PilI	pilI PP_4990	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	184	PP_4990	NA	GO:0005829; GO:0006935; GO:0007165	NA
Q88D39	unreviewed	Q88D39_PSEPK	Protein PilJ	pilJ PP_4989	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	686	PP_4989	NA	GO:0006935; GO:0007165; GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D41	unreviewed	Q88D41_PSEPK	Chemotaxis protein	PP_4987	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	157	PP_4987	NA	GO:0006935; GO:0007165	NA
Q88D42	unreviewed	Q88D42_PSEPK	Channel protein, hemolysin III family	PP_4986	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	205	PP_4986	NA	GO:0005886; GO:0046872; GO:0140911	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D47	reviewed	Y4981_PSEPK	UPF0312 protein PP_4981	PP_4981	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	192	PP_4981	NA	GO:0042597	SUBCELLULAR LOCATION: Periplasm {ECO:0000255|HAMAP-Rule:MF_00780}.
Q88D49	unreviewed	Q88D49_PSEPK	Periplasmic binding protein	PP_4979	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	262	PP_4979	NA	NA	NA
Q88D50	unreviewed	Q88D50_PSEPK	Uncharacterized protein	PP_4978	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	361	PP_4978	NA	NA	NA
Q88D52	unreviewed	Q88D52_PSEPK	Long-chain acyl-CoA thioester hydrolase family protein	PP_4975	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	133	PP_4975	NA	GO:0005829; GO:0006631; GO:0006637; GO:0036042; GO:0047617	NA
Q88D54	unreviewed	Q88D54_PSEPK	EamA domain-containing protein	PP_4973	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	277	PP_4973	NA	GO:0016020	NA
Q88D55	unreviewed	Q88D55_PSEPK	MAPEG family protein	PP_4972	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	128	PP_4972	NA	GO:0016020	NA
Q88D58	unreviewed	Q88D58_PSEPK	DUF1090 domain-containing protein	PP_4969	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	130	PP_4969	NA	NA	NA
Q88D61	unreviewed	Q88D61_PSEPK	Transcriptional regulator of methionine metabolism	sahR PP_4966	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	330	PP_4966	NA	GO:0003700; GO:0008757; GO:0032259	NA
Q88D65	unreviewed	Q88D65_PSEPK	Lipoprotein	PP_4962	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	83	PP_4962	NA	NA	NA
Q88D66	unreviewed	Q88D66_PSEPK	Lipoprotein	PP_4961	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	109	PP_4961	NA	GO:0016020	NA
Q88D68	unreviewed	Q88D68_PSEPK	Diguanylate cyclase	PP_4959	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	708	PP_4959	NA	GO:0000160; GO:0006355	NA
Q88D69	unreviewed	Q88D69_PSEPK	Metal-dependent hydrolase	ygjP PP_4958	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	179	PP_4958	NA	GO:0016787	NA
Q88D70	unreviewed	Q88D70_PSEPK	Helix-turn-helix domain-containing protein	PP_4957	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	98	PP_4957	NA	NA	NA
Q88D71	unreviewed	Q88D71_PSEPK	Acyltransferase	elaA PP_4956	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	150	PP_4956	NA	GO:0016747	NA
Q88D72	unreviewed	Q88D72_PSEPK	Solute-binding protein family 3/N-terminal domain-containing protein	PP_4955	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	245	PP_4955	NA	NA	NA
Q88D73	unreviewed	Q88D73_PSEPK	Uncharacterized protein	PP_4954	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	727	PP_4954	NA	GO:0005886	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D74	unreviewed	Q88D74_PSEPK	Oxidoreductase with FAD/NAD(P)-binding domain (EC 1.-.-.-)	yhiN PP_4953	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	393	PP_4953	NA	GO:0016491	NA
Q88D76	unreviewed	Q88D76_PSEPK	Drug resistance transporter, EmrB/QacA family	PP_4951	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	475	PP_4951	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D77	unreviewed	Q88D77_PSEPK	Metalloprotease TldD/E C-terminal domain-containing protein	PP_4950	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	439	PP_4950	NA	GO:0006508; GO:0008237	NA
Q88D78	unreviewed	Q88D78_PSEPK	Peptidase, TldD/PmbA family	PP_4949	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	480	PP_4949	NA	GO:0005829; GO:0006508; GO:0008237	NA
Q88D79	unreviewed	Q88D79_PSEPK	Acyl-CoA dehydrogenase family protein	PP_4948	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	600	PP_4948	NA	GO:0016627; GO:0050660	NA
Q88D83	unreviewed	Q88D83_PSEPK	Carbamoyltransferase	PP_4944	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	585	PP_4944	NA	GO:0003824; GO:0009058	NA
Q88D84	unreviewed	Q88D84_PSEPK	Glycosyl transferase	PP_4943	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	376	PP_4943	NA	GO:0016757	NA
Q88D85	unreviewed	Q88D85_PSEPK	GNAT family N-acetyltransferase	PP_4942	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	298	PP_4942	NA	NA	NA
Q88D86	unreviewed	Q88D86_PSEPK	N-acetylglucosaminylphosphatidylinositol deacetylase	PP_4941	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	467	PP_4941	NA	GO:0016020	NA
Q88D87	unreviewed	Q88D87_PSEPK	Glycosyltransferase	PP_4940	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	318	PP_4940	NA	NA	NA
Q88D88	unreviewed	Q88D88_PSEPK	Glycosyltransferase family 2 protein	PP_4939	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	257	PP_4939	NA	GO:0016020	NA
Q88D89	unreviewed	Q88D89_PSEPK	Glycosyl transferase	PP_4938	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	379	PP_4938	NA	GO:0009247; GO:0046506; GO:0046510	NA
Q88D90	unreviewed	Q88D90_PSEPK	Toluene tolerance protein	PP_4937	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	201	PP_4937	NA	NA	NA
Q88D91	unreviewed	Q88D91_PSEPK	O-antigen polymerase	wzy PP_4936	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	391	PP_4936	NA	GO:0016020	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88D94	unreviewed	Q88D94_PSEPK	Metal ABC transporter ATPase	PP_4933	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	322	PP_4933	NA	NA	NA
Q88D95	unreviewed	Q88D95_PSEPK	D-arabinose 1-dehydrogenase (EC 1.1.1.116)	PP_4932	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	270	PP_4932	NA	GO:0047816	NA
Q88D96	unreviewed	Q88D96_PSEPK	FAD dependent oxidoreductase domain-containing protein	PP_4931	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	391	PP_4931	NA	GO:0005737; GO:0016491	NA
Q88D98	unreviewed	Q88D98_PSEPK	Transcriptional regulator, LysR family	PP_4929	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	301	PP_4929	NA	GO:0003700; GO:0005829	NA
Q88DA1	unreviewed	Q88DA1_PSEPK	Membrane fusion protein (MFP) family protein	PP_4926	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	472	PP_4926	NA	GO:0005886; GO:0015031	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU365093}; Single-pass membrane protein {ECO:0000256|RuleBase:RU365093}.
Q88DA2	unreviewed	Q88DA2_PSEPK	Uncharacterized protein	PP_4925	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	269	PP_4925	NA	GO:0016020	NA
Q88DA6	unreviewed	Q88DA6_PSEPK	Transporter, NCS1 nucleoside transporter family	PP_4921	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	427	PP_4921	NA	GO:0005886; GO:0015209	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
Q88DA7	unreviewed	Q88DA7_PSEPK	Lipoprotein	PP_4920	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	248	PP_4920	NA	NA	NA
Q88DA9	unreviewed	Q88DA9_PSEPK	DUF1249 domain-containing protein	PP_4918	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	150	PP_4918	NA	NA	NA
Q88DB0	unreviewed	Q88DB0_PSEPK	3',5'-cyclic-nucleotide phosphodiesterase (EC 3.1.4.17)	pde PP_4917	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	266	PP_4917	NA	GO:0004115	NA
Q88DB1	unreviewed	Q88DB1_PSEPK	Esterase	PP_4916	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	202	PP_4916	NA	NA	NA
Q88DB3	unreviewed	Q88DB3_PSEPK	Phytase-like protein (EC 3.1.3.8)	PP_4914	Pseudomonas putida (strain ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440)	341	PP_4914	NA	GO:0016158	NA
