Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Names (ordered locus)	Pathway	Gene Ontology IDs	Subcellular location [CC]
A0A140N6J3	unreviewed	A0A140N6J3_ECOBD	DUF1145 family protein	ECBD_0275	Escherichia coli (strain B / BL21-DE3)	89	ECBD_0275	NA	GO:0016020	NA
A0A140N6J4	unreviewed	A0A140N6J4_ECOBD	Transposase IS4 family protein	ECBD_0775 ECBD_1670	Escherichia coli (strain B / BL21-DE3)	402	ECBD_0775 ECBD_1670	NA	GO:0003677; GO:0004803; GO:0006313	NA
A0A140N6J5	unreviewed	A0A140N6J5_ECOBD	Extracellular ligand-binding receptor	ECBD_0283	Escherichia coli (strain B / BL21-DE3)	369	ECBD_0283	NA	GO:0006865	NA
A0A140N6K3	unreviewed	A0A140N6K3_ECOBD	DUF2756 family protein	ECBD_0293	Escherichia coli (strain B / BL21-DE3)	146	ECBD_0293	NA	NA	NA
A0A140N6K4	unreviewed	A0A140N6K4_ECOBD	Metallophosphoesterase	ECBD_0990	Escherichia coli (strain B / BL21-DE3)	218	ECBD_0990	NA	GO:0005737; GO:0008803; GO:0016791; GO:0110154	NA
A0A140N6K6	unreviewed	A0A140N6K6_ECOBD	Inner-membrane translocator	ECBD_0285	Escherichia coli (strain B / BL21-DE3)	425	ECBD_0285	NA	GO:0005886; GO:0015658	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6K7	unreviewed	A0A140N6K7_ECOBD	O-antigen polymerase	ECBD_1623	Escherichia coli (strain B / BL21-DE3)	391	ECBD_1623	NA	GO:0016020	NA
A0A140N6K8	unreviewed	A0A140N6K8_ECOBD	Succinate dehydrogenase	ECBD_1182	Escherichia coli (strain B / BL21-DE3)	48	ECBD_1182	NA	NA	NA
A0A140N6K9	unreviewed	A0A140N6K9_ECOBD	Deoxyribonuclease I (EC 3.1.21.1)	ECBD_0795	Escherichia coli (strain B / BL21-DE3)	235	ECBD_0795	NA	GO:0004530	NA
A0A140N6L0	unreviewed	A0A140N6L0_ECOBD	Uncharacterized protein	ECBD_0132	Escherichia coli (strain B / BL21-DE3)	145	ECBD_0132	NA	NA	NA
A0A140N6L1	unreviewed	A0A140N6L1_ECOBD	Transcriptional regulator, DeoR family	ECBD_0917	Escherichia coli (strain B / BL21-DE3)	243	ECBD_0917	NA	GO:0003677; GO:0003700	NA
A0A140N6L3	unreviewed	A0A140N6L3_ECOBD	Transcriptional regulator, AraC family	ECBD_1910	Escherichia coli (strain B / BL21-DE3)	279	ECBD_1910	NA	GO:0003700; GO:0043565	NA
A0A140N6L5	unreviewed	A0A140N6L5_ECOBD	Immunity protein 35 domain-containing protein	ECBD_0295	Escherichia coli (strain B / BL21-DE3)	94	ECBD_0295	NA	NA	NA
A0A140N6L7	unreviewed	A0A140N6L7_ECOBD	Uncharacterized protein	ECBD_0304	Escherichia coli (strain B / BL21-DE3)	49	ECBD_0304	NA	NA	NA
A0A140N6L8	unreviewed	A0A140N6L8_ECOBD	Uncharacterized protein	ECBD_0143	Escherichia coli (strain B / BL21-DE3)	70	ECBD_0143	NA	GO:0016020	NA
A0A140N6L9	unreviewed	A0A140N6L9_ECOBD	Formate hydrogenlyase regulatory protein HycA	ECBD_1000	Escherichia coli (strain B / BL21-DE3)	153	ECBD_1000	NA	GO:0016829	NA
A0A140N6M1	unreviewed	A0A140N6M1_ECOBD	Sulphur transport domain-containing protein	ECBD_1644	Escherichia coli (strain B / BL21-DE3)	352	ECBD_1644	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6M2	unreviewed	A0A140N6M2_ECOBD	Fructosamine kinase	ECBD_1920	Escherichia coli (strain B / BL21-DE3)	286	ECBD_1920	NA	GO:0016301; GO:0016310	NA
A0A140N6M5	unreviewed	A0A140N6M5_ECOBD	NADH/Ubiquinone/plastoquinone (Complex I)	ECBD_1202	Escherichia coli (strain B / BL21-DE3)	526	ECBD_1202	NA	GO:0016020; GO:0016491	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU000320}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141, ECO:0000256|RuleBase:RU000320}.
A0A140N6M6	unreviewed	A0A140N6M6_ECOBD	Putative PTS IIA-like nitrogen-regulatory protein PtsN	ECBD_0805	Escherichia coli (strain B / BL21-DE3)	147	ECBD_0805	NA	GO:0005737	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000256|ARBA:ARBA00004496}.
A0A140N6M7	unreviewed	A0A140N6M7_ECOBD	3-dehydro-L-gulonate-6-phosphate decarboxylase (EC 4.1.1.85)	ECBD_0153	Escherichia coli (strain B / BL21-DE3)	220	ECBD_0153	NA	GO:0004590; GO:0006207; GO:0019854; GO:0033982	NA
A0A140N6N7	unreviewed	A0A140N6N7_ECOBD	Short-chain dehydrogenase/reductase SDR	ECBD_1020	Escherichia coli (strain B / BL21-DE3)	259	ECBD_1020	NA	GO:0016491	NA
A0A140N6N8	unreviewed	A0A140N6N8_ECOBD	Transcriptional regulator, TetR family	ECBD_0326	Escherichia coli (strain B / BL21-DE3)	207	ECBD_0326	NA	GO:0000976; GO:0003700; GO:0045892; GO:0046677; GO:0046872	NA
A0A140N6P0	unreviewed	A0A140N6P0_ECOBD	Mannitol repressor, MtlR	ECBD_0127	Escherichia coli (strain B / BL21-DE3)	195	ECBD_0127	NA	GO:0045892	NA
A0A140N6P3	unreviewed	A0A140N6P3_ECOBD	Uncharacterized protein	ECBD_1668	Escherichia coli (strain B / BL21-DE3)	49	ECBD_1668	NA	NA	NA
A0A140N6P4	unreviewed	A0A140N6P4_ECOBD	MazG family protein	ECBD_0948	Escherichia coli (strain B / BL21-DE3)	263	ECBD_0948	NA	GO:0006203; GO:0046047; GO:0046052; GO:0046061; GO:0046076; GO:0046081; GO:0047429	NA
A0A140N6P5	unreviewed	A0A140N6P5_ECOBD	Beta-phosphoglucomutase family hydrolase	ECBD_1030	Escherichia coli (strain B / BL21-DE3)	188	ECBD_1030	NA	GO:0003850; GO:0008801; GO:0043136; GO:0046872	NA
A0A140N6P7	unreviewed	A0A140N6P7_ECOBD	FeoA family protein	ECBD_0337	Escherichia coli (strain B / BL21-DE3)	75	ECBD_0337	NA	GO:0046914	NA
A0A140N6P9	unreviewed	A0A140N6P9_ECOBD	Glutathione S-transferase domain protein	ECBD_0138	Escherichia coli (strain B / BL21-DE3)	202	ECBD_0138	NA	GO:0004364; GO:0006559; GO:0006749; GO:0016034	NA
A0A140N6Q2	unreviewed	A0A140N6Q2_ECOBD	Major facilitator superfamily MFS_1	ECBD_0958	Escherichia coli (strain B / BL21-DE3)	469	ECBD_0958	NA	GO:0005886; GO:0022857	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6Q3	unreviewed	A0A140N6Q3_ECOBD	Substrate-binding region of ABC-type glycine betaine transport system	ECBD_1040	Escherichia coli (strain B / BL21-DE3)	330	ECBD_1040	NA	GO:0022857; GO:0043190	NA
A0A140N6Q5	unreviewed	A0A140N6Q5_ECOBD	Short-chain dehydrogenase/reductase SDR	ECBD_0835	Escherichia coli (strain B / BL21-DE3)	247	ECBD_0835	NA	GO:0016614	NA
A0A140N6Q6	unreviewed	A0A140N6Q6_ECOBD	Uncharacterized lipoprotein YsaB	ECBD_0174	Escherichia coli (strain B / BL21-DE3)	99	ECBD_0174	NA	GO:0005886	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|ARBA:ARBA00004193}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004193}. Membrane {ECO:0000256|ARBA:ARBA00004635}; Lipid-anchor {ECO:0000256|ARBA:ARBA00004635}.
A0A140N6Q7	unreviewed	A0A140N6Q7_ECOBD	Glycoside hydrolase family 127 protein	ECBD_0148	Escherichia coli (strain B / BL21-DE3)	659	ECBD_0148	NA	GO:0005975	NA
A0A140N6Q8	unreviewed	A0A140N6Q8_ECOBD	Uncharacterized protein	ECBD_0349	Escherichia coli (strain B / BL21-DE3)	39	ECBD_0349	NA	NA	NA
A0A140N6Q9	unreviewed	A0A140N6Q9_ECOBD	HAD-superfamily hydrolase, subfamily IA, variant 3	ECBD_0347	Escherichia coli (strain B / BL21-DE3)	222	ECBD_0347	NA	GO:0005829; GO:0006281; GO:0008967; GO:0016311; GO:0046872	NA
A0A140N6R0	unreviewed	A0A140N6R0_ECOBD	Hok/gef cell toxic protein	ECBD_0968	Escherichia coli (strain B / BL21-DE3)	50	ECBD_0968	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU221113}; Single-pass membrane protein {ECO:0000256|RuleBase:RU221113}.
A0A140N6R3	unreviewed	A0A140N6R3_ECOBD	Microcompartments protein	ECBD_1233	Escherichia coli (strain B / BL21-DE3)	97	ECBD_1233	PATHWAY: Amine and polyamine degradation; ethanolamine degradation. {ECO:0000256|ARBA:ARBA00005095}.	GO:0031469; GO:0046336	SUBCELLULAR LOCATION: Bacterial microcompartment {ECO:0000256|ARBA:ARBA00024322}.
A0A140N6R4	unreviewed	A0A140N6R4_ECOBD	Single-stranded-DNA-specific exonuclease RecJ	ECBD_0845	Escherichia coli (strain B / BL21-DE3)	577	ECBD_0845	NA	GO:0003676; GO:0006281; GO:0006310; GO:0008409	NA
A0A140N6R5	unreviewed	A0A140N6R5_ECOBD	FeS assembly ATPase SufC	ECBD_1963	Escherichia coli (strain B / BL21-DE3)	248	ECBD_1963	NA	GO:0005524; GO:0016887	NA
A0A140N6R7	unreviewed	A0A140N6R7_ECOBD	YhcH/YjgK/YiaL family protein	ECBD_0158	Escherichia coli (strain B / BL21-DE3)	155	ECBD_0158	NA	GO:0005829	NA
A0A140N6S2	unreviewed	A0A140N6S2_ECOBD	Microcompartments protein	ECBD_1243	Escherichia coli (strain B / BL21-DE3)	219	ECBD_1243	PATHWAY: Amine and polyamine degradation; ethanolamine degradation. {ECO:0000256|ARBA:ARBA00005095}.	GO:0005198; GO:0031469; GO:0046336	SUBCELLULAR LOCATION: Bacterial microcompartment {ECO:0000256|ARBA:ARBA00024322}.
A0A140N6S4	unreviewed	A0A140N6S4_ECOBD	Uracil-xanthine permease	ECBD_0855	Escherichia coli (strain B / BL21-DE3)	466	ECBD_0855	NA	GO:0005886; GO:0042907	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6S5	unreviewed	A0A140N6S5_ECOBD	Phosphopentomutase (EC 5.4.2.7)	ECBD_0367	Escherichia coli (strain B / BL21-DE3)	408	ECBD_0367	NA	GO:0000287; GO:0005829; GO:0008973; GO:0009117; GO:0043094	NA
A0A140N6S6	unreviewed	A0A140N6S6_ECOBD	YdhW family oxidoreductase system protein	ECBD_1973	Escherichia coli (strain B / BL21-DE3)	212	ECBD_1973	NA	NA	NA
A0A140N6S7	unreviewed	A0A140N6S7_ECOBD	Binding-protein-dependent transport systems inner membrane component	ECBD_0194	Escherichia coli (strain B / BL21-DE3)	300	ECBD_0194	NA	GO:0005886; GO:0071916	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}.
A0A140N6S8	unreviewed	A0A140N6S8_ECOBD	DUF2620 domain-containing protein	ECBD_0369	Escherichia coli (strain B / BL21-DE3)	117	ECBD_0369	NA	GO:0016020	NA
A0A140N6T2	unreviewed	A0A140N6T2_ECOBD	M20/DapE family protein YgeY	ECBD_0865	Escherichia coli (strain B / BL21-DE3)	403	ECBD_0865	NA	GO:0016787; GO:0046872	NA
A0A140N6T5	unreviewed	A0A140N6T5_ECOBD	YhjR family protein	ECBD_0204	Escherichia coli (strain B / BL21-DE3)	62	ECBD_0204	NA	NA	NA
A0A140N6T8	unreviewed	A0A140N6T8_ECOBD	Transposase IS3/IS911 family protein	ECBD_0875 ECBD_2089 ECBD_2236 ECBD_2567	Escherichia coli (strain B / BL21-DE3)	99	ECBD_0875 ECBD_2089 ECBD_2236 ECBD_2567	NA	GO:0003677; GO:0004803; GO:0006313	NA
A0A140N6U0	unreviewed	A0A140N6U0_ECOBD	Amino acid permease-associated region	ECBD_0378	Escherichia coli (strain B / BL21-DE3)	445	ECBD_0378	NA	GO:0005886; GO:0015179	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6U2	unreviewed	A0A140N6U2_ECOBD	Hok/gef cell toxic protein	ECBD_0179	Escherichia coli (strain B / BL21-DE3)	50	ECBD_0179	NA	GO:0005886	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|RuleBase:RU221113}; Single-pass membrane protein {ECO:0000256|RuleBase:RU221113}.
A0A140N6U3	unreviewed	A0A140N6U3_ECOBD	Integrase domain protein SAM domain protein	ECBD_1721	Escherichia coli (strain B / BL21-DE3)	183	ECBD_1721	NA	GO:0003677; GO:0015074	NA
A0A140N6U4	unreviewed	A0A140N6U4_ECOBD	Hydrogenase maturation factor HypB	ECBD_0998	Escherichia coli (strain B / BL21-DE3)	290	ECBD_0998	NA	GO:0003924; GO:0008270; GO:0016151; GO:0051604	NA
A0A140N6U5	unreviewed	A0A140N6U5_ECOBD	Diguanylate phosphodiesterase	ECBD_0214	Escherichia coli (strain B / BL21-DE3)	255	ECBD_0214	NA	NA	NA
A0A140N6U6	unreviewed	A0A140N6U6_ECOBD	Integral membrane protein, YccS/YhfK family	ECBD_0390	Escherichia coli (strain B / BL21-DE3)	696	ECBD_0390	NA	GO:0005886	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6U8	unreviewed	A0A140N6U8_ECOBD	Glutamine amidotransferase of anthranilate synthase	ECBD_0388	Escherichia coli (strain B / BL21-DE3)	187	ECBD_0388	NA	GO:0000162; GO:0004049; GO:0005829; GO:0006541; GO:0046654; GO:0046820	NA
A0A140N6U9	unreviewed	A0A140N6U9_ECOBD	Autotransporter domain-containing protein	ECBD_0189	Escherichia coli (strain B / BL21-DE3)	232	ECBD_0189	NA	GO:0019867	NA
A0A140N6V0	unreviewed	A0A140N6V0_ECOBD	Hydrogenase maturation protease HycI	ECBD_1008	Escherichia coli (strain B / BL21-DE3)	156	ECBD_1008	NA	GO:0004175; GO:0008047; GO:0016485	NA
A0A140N6V3	unreviewed	A0A140N6V3_ECOBD	NADH:flavin oxidoreductase/NADH oxidase	ECBD_1993	Escherichia coli (strain B / BL21-DE3)	365	ECBD_1993	NA	GO:0003959; GO:0005829; GO:0010181	NA
A0A140N6V5	unreviewed	A0A140N6V5_ECOBD	Bile acid:sodium symporter	ECBD_1273	Escherichia coli (strain B / BL21-DE3)	332	ECBD_1273	NA	GO:0005886	NA
A0A140N6V6	unreviewed	A0A140N6V6_ECOBD	Transcriptional regulator, AraC family	ECBD_0224	Escherichia coli (strain B / BL21-DE3)	274	ECBD_0224	NA	GO:0000976; GO:0003700; GO:0005829	NA
A0A140N6V9	unreviewed	A0A140N6V9_ECOBD	Transcriptional regulator, DeoR family	ECBD_1018	Escherichia coli (strain B / BL21-DE3)	257	ECBD_1018	NA	GO:0003677; GO:0003700	NA
A0A140N6W1	unreviewed	A0A140N6W1_ECOBD	ABC transporter related	ECBD_1741	Escherichia coli (strain B / BL21-DE3)	504	ECBD_1741	NA	GO:0005524; GO:0015612; GO:0016887	NA
A0A140N6W4	unreviewed	A0A140N6W4_ECOBD	Type I toxin-antitoxin system toxin Ldr family protein	ECBD_0198 ECBD_0199	Escherichia coli (strain B / BL21-DE3)	35	ECBD_0198 ECBD_0199	NA	GO:0016020	NA
A0A140N6W6	unreviewed	A0A140N6W6_ECOBD	Transcriptional regulator, LuxR family	ECBD_0234	Escherichia coli (strain B / BL21-DE3)	176	ECBD_0234	NA	GO:0003677; GO:0006355	NA
A0A140N6W7	unreviewed	A0A140N6W7_ECOBD	Sigma E regulatory protein, MucB/RseB	ECBD_1110	Escherichia coli (strain B / BL21-DE3)	318	ECBD_1110	NA	GO:0030288; GO:0032885; GO:0045152	SUBCELLULAR LOCATION: Periplasm {ECO:0000256|ARBA:ARBA00004418}.
A0A140N6X0	unreviewed	A0A140N6X0_ECOBD	Chemotaxis protein CheW	ECBD_1751	Escherichia coli (strain B / BL21-DE3)	167	ECBD_1751	NA	GO:0005829; GO:0006935; GO:0007165	NA
A0A140N6X3	unreviewed	A0A140N6X3_ECOBD	Aminotransferase class I and II	ECBD_1293	Escherichia coli (strain B / BL21-DE3)	412	ECBD_1293	NA	GO:0008483; GO:0009058; GO:0030170	NA
A0A140N6X5	unreviewed	A0A140N6X5_ECOBD	4Fe-4S ferredoxin iron-sulfur binding domain protein	ECBD_1120	Escherichia coli (strain B / BL21-DE3)	86	ECBD_1120	NA	GO:0046872; GO:0051536	NA
A0A140N6X6	unreviewed	A0A140N6X6_ECOBD	Cellulose synthase operon C domain protein	ECBD_0209	Escherichia coli (strain B / BL21-DE3)	1157	ECBD_0209	PATHWAY: Glycan metabolism; bacterial cellulose biosynthesis. {ECO:0000256|ARBA:ARBA00005186}.	GO:0019867; GO:0030244	NA
A0A140N6X8	unreviewed	A0A140N6X8_ECOBD	AzlC family protein	ECBD_1038	Escherichia coli (strain B / BL21-DE3)	245	ECBD_1038	NA	GO:0005886; GO:1903785	SUBCELLULAR LOCATION: Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6Y0	unreviewed	A0A140N6Y0_ECOBD	cysteine-S-conjugate beta-lyase (EC 4.4.1.13)	ECBD_2023	Escherichia coli (strain B / BL21-DE3)	390	ECBD_2023	NA	GO:0008483; GO:0009058; GO:0030170	NA
A0A140N6Y1	unreviewed	A0A140N6Y1_ECOBD	Transcriptional regulator, LuxR family	ECBD_0219	Escherichia coli (strain B / BL21-DE3)	200	ECBD_0219	NA	GO:0003677; GO:0006355	NA
A0A140N6Y2	unreviewed	A0A140N6Y2_ECOBD	Two component transcriptional regulator, LuxR family	ECBD_1303	Escherichia coli (strain B / BL21-DE3)	204	ECBD_1303	NA	GO:0000160; GO:0003677; GO:0006355	NA
A0A140N6Y3	unreviewed	A0A140N6Y3_ECOBD	Peptidoglycan-binding domain 1 protein	ECBD_0428	Escherichia coli (strain B / BL21-DE3)	489	ECBD_0428	NA	GO:0016020; GO:0016887	NA
A0A140N6Y4	unreviewed	A0A140N6Y4_ECOBD	Lysozyme inhibitor LprI N-terminal domain-containing protein	ECBD_1761	Escherichia coli (strain B / BL21-DE3)	162	ECBD_1761	NA	NA	NA
A0A140N6Y6	unreviewed	A0A140N6Y6_ECOBD	DUF2002 family protein	ECBD_1048	Escherichia coli (strain B / BL21-DE3)	114	ECBD_1048	NA	NA	NA
A0A140N6Y7	unreviewed	A0A140N6Y7_ECOBD	Putative two component, sigma54 specific, transcriptional regulator, Fis family	ECBD_1130	Escherichia coli (strain B / BL21-DE3)	444	ECBD_1130	NA	GO:0000160; GO:0003677; GO:0005524; GO:0006355; GO:0016887	NA
A0A140N6Y9	unreviewed	A0A140N6Y9_ECOBD	ABC transporter related	ECBD_0254	Escherichia coli (strain B / BL21-DE3)	911	ECBD_0254	NA	GO:0005524; GO:0005886; GO:0016887; GO:0140359	SUBCELLULAR LOCATION: Cell inner membrane {ECO:0000256|ARBA:ARBA00004429}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004429}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6Z3	unreviewed	A0A140N6Z3_ECOBD	Succinic semialdehyde dehydrogenase	ECBD_1058	Escherichia coli (strain B / BL21-DE3)	482	ECBD_1058	NA	GO:0004777; GO:0005829; GO:0009450	NA
A0A140N6Z4	unreviewed	A0A140N6Z4_ECOBD	Isochorismatase hydrolase	ECBD_1771	Escherichia coli (strain B / BL21-DE3)	188	ECBD_1771	NA	GO:0016787	NA
A0A140N6Z5	unreviewed	A0A140N6Z5_ECOBD	Transcriptional regulator, LuxR family	ECBD_0229	Escherichia coli (strain B / BL21-DE3)	175	ECBD_0229	NA	GO:0003677; GO:0006355	NA
A0A140N6Z7	unreviewed	A0A140N6Z7_ECOBD	Nickel ABC transporter, permease subunit NikB	ECBD_0264	Escherichia coli (strain B / BL21-DE3)	314	ECBD_0264	NA	GO:0005886; GO:0015099; GO:0071916	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|RuleBase:RU363032}; Multi-pass membrane protein {ECO:0000256|RuleBase:RU363032}. Membrane {ECO:0000256|ARBA:ARBA00004141}; Multi-pass membrane protein {ECO:0000256|ARBA:ARBA00004141}.
A0A140N6Z8	unreviewed	A0A140N6Z8_ECOBD	YqcC-like domain-containing protein	ECBD_0937	Escherichia coli (strain B / BL21-DE3)	109	ECBD_0937	NA	GO:0044010	NA
A0A140N700	unreviewed	A0A140N700_ECOBD	Aldose 1-epimerase	ECBD_1140	Escherichia coli (strain B / BL21-DE3)	290	ECBD_1140	NA	GO:0005975; GO:0016853; GO:0030246	NA
A0A140N701	unreviewed	A0A140N701_ECOBD	Fimbrial protein	ECBD_1325	Escherichia coli (strain B / BL21-DE3)	159	ECBD_1325	NA	GO:0009289; GO:0043709	NA
A0A140N703	unreviewed	A0A140N703_ECOBD	Arsenical resistance operon repressor	ECBD_0239	Escherichia coli (strain B / BL21-DE3)	117	ECBD_0239	NA	GO:0003700; GO:0046685	NA
A0A140N707	unreviewed	A0A140N707_ECOBD	Transcriptional modulator of MazE/toxin, MazF	ECBD_0947	Escherichia coli (strain B / BL21-DE3)	111	ECBD_0947	NA	GO:0003677; GO:0004521; GO:0006402; GO:0016075	NA
A0A140N708	unreviewed	A0A140N708_ECOBD	Putative receptor	ECBD_0274	Escherichia coli (strain B / BL21-DE3)	119	ECBD_0274	NA	GO:0016020	NA
A0A140N709	unreviewed	A0A140N709_ECOBD	HI0933 family protein	ECBD_0249	Escherichia coli (strain B / BL21-DE3)	400	ECBD_0249	NA	NA	NA
A0A140N710	unreviewed	A0A140N710_ECOBD	Cyclase/dehydrase	ECBD_1068	Escherichia coli (strain B / BL21-DE3)	158	ECBD_1068	NA	GO:0006744; GO:0045333; GO:0048039	NA
A0A140N712	unreviewed	A0A140N712_ECOBD	Putative enzyme	ECBD_1150	Escherichia coli (strain B / BL21-DE3)	284	ECBD_1150	NA	GO:0016020	NA
A0A140N713	unreviewed	A0A140N713_ECOBD	DnaJ homologue subfamily C member 28 conserved domain-containing protein	ECBD_0458	Escherichia coli (strain B / BL21-DE3)	122	ECBD_0458	NA	NA	NA
A0A140N714	unreviewed	A0A140N714_ECOBD	YebG family protein	ECBD_1791	Escherichia coli (strain B / BL21-DE3)	96	ECBD_1791	NA	NA	NA
A0A140N718	unreviewed	A0A140N718_ECOBD	UPF0482 protein YnfB	ynfB ECBD_2063	Escherichia coli (strain B / BL21-DE3)	113	ECBD_2063	NA	NA	NA
A0A140N720	unreviewed	A0A140N720_ECOBD	Protein IscX	ECBD_1160	Escherichia coli (strain B / BL21-DE3)	66	ECBD_1160	NA	GO:0005829; GO:0008198; GO:0016226	NA
A0A140N721	unreviewed	A0A140N721_ECOBD	DNA topoisomerase type IA zn finger domain protein	ECBD_0468	Escherichia coli (strain B / BL21-DE3)	180	ECBD_0468	NA	GO:0003677; GO:0003917; GO:0005694; GO:0006265	NA
A0A140N722	unreviewed	A0A140N722_ECOBD	YD repeat protein	ECBD_0259	Escherichia coli (strain B / BL21-DE3)	1411	ECBD_0259	NA	NA	NA
A0A140N724	unreviewed	A0A140N724_ECOBD	Alternative ribosome-rescue factor A	ECBD_0460	Escherichia coli (strain B / BL21-DE3)	72	ECBD_0460	NA	GO:0072344	NA
A0A140N726	unreviewed	A0A140N726_ECOBD	YebY family protein	ECBD_1801	Escherichia coli (strain B / BL21-DE3)	113	ECBD_1801	NA	NA	NA
A0A140N727	unreviewed	A0A140N727_ECOBD	TIGR01777 family protein	ECBD_1355	Escherichia coli (strain B / BL21-DE3)	297	ECBD_1355	NA	NA	NA
A0A140N728	unreviewed	A0A140N728_ECOBD	Transcriptional regulator	ECBD_2076	Escherichia coli (strain B / BL21-DE3)	75	ECBD_2076	NA	GO:0003677	NA
A0A140N729	unreviewed	A0A140N729_ECOBD	Inner membrane lipoprotein DcrB	dcrB ECBD_0269	Escherichia coli (strain B / BL21-DE3)	185	ECBD_0269	NA	GO:0005886	SUBCELLULAR LOCATION: Cell membrane {ECO:0000256|HAMAP-Rule:MF_02248}; Lipid-anchor {ECO:0000256|HAMAP-Rule:MF_02248}; Periplasmic side {ECO:0000256|HAMAP-Rule:MF_02248}.
A0A140N730	unreviewed	A0A140N730_ECOBD	Sigma 54 modulation protein/ribosomal protein S30EA	ECBD_1088	Escherichia coli (strain B / BL21-DE3)	113	ECBD_1088	NA	GO:0022627; GO:0043024; GO:0045900	NA
A0A140N732	unreviewed	A0A140N732_ECOBD	Transcriptional regulator, LacI family	ECBD_0305	Escherichia coli (strain B / BL21-DE3)	331	ECBD_0305	NA	GO:0000976; GO:0003700	NA
A0A140N734	unreviewed	A0A140N734_ECOBD	Lipoprotein	ECBD_0478	Escherichia coli (strain B / BL21-DE3)	73	ECBD_0478	NA	GO:0016020	NA
A0A140N736	unreviewed	A0A140N736_ECOBD	Uncharacterized protein	ECBD_2087	Escherichia coli (strain B / BL21-DE3)	49	ECBD_2087	NA	NA	NA
A0A140N737	unreviewed	A0A140N737_ECOBD	UPF0304 protein YfbU	yfbU ECBD_1365	Escherichia coli (strain B / BL21-DE3)	164	ECBD_1365	NA	NA	NA
A0A140N739	unreviewed	A0A140N739_ECOBD	Thioredoxin	ECBD_1098	Escherichia coli (strain B / BL21-DE3)	139	ECBD_1098	NA	GO:0005829; GO:0015035	NA
A0A140N740	unreviewed	A0A140N740_ECOBD	DUF5384 family protein	ECBD_1180	Escherichia coli (strain B / BL21-DE3)	179	ECBD_1180	NA	NA	NA
A0A140N741	unreviewed	A0A140N741_ECOBD	Transmembrane protein	ECBD_0315	Escherichia coli (strain B / BL21-DE3)	93	ECBD_0315	NA	GO:0016020	NA
A0A140N744	unreviewed	A0A140N744_ECOBD	DUF997 family protein	ECBD_0488	Escherichia coli (strain B / BL21-DE3)	80	ECBD_0488	NA	GO:0016020	NA
A0A140N746	unreviewed	A0A140N746_ECOBD	Type III effector Hrp-dependent outers	ECBD_0987	Escherichia coli (strain B / BL21-DE3)	420	ECBD_0987	NA	GO:0005524; GO:0016301; GO:0016310	NA
A0A140N747	unreviewed	A0A140N747_ECOBD	Selenium-binding protein YdfZ	ECBD_2098	Escherichia coli (strain B / BL21-DE3)	67	ECBD_2098	NA	NA	NA
A0A140N749	unreviewed	A0A140N749_ECOBD	RNA polymerase sigma factor	ECBD_1108	Escherichia coli (strain B / BL21-DE3)	191	ECBD_1108	NA	GO:0003677; GO:0006352; GO:0016987	NA
